Source,Response,A1,A2
I03U_Gramm,The delivery man is giving the woman a package.,1,1
I03U_Gramm,The man is delivering the package to the woman.,1,1
I03U_Gramm,The woman is receiving a package from the delivery man.,1,1
I03U_Gramm,A woman accepts a delivery.,1,1
I03U_Gramm,The delievery man hands the receptionist a package.,1,1
I03U_Gramm,The delivery man is giving the lady a package.,1,1
I03U_Gramm,The lady is accepting a package from the delivery man.,1,1
I03U_Gramm,The secretary is receiving a package from the delivery man.,1,1
I03U_Gramm,The delivery man is delivering a package to the secretary. ,1,1
I03U_Gramm,The girl is receiving a package.,1,1
I03U_Gramm,The man is delivering a package.,1,1
I03U_Gramm,receiving a gift,1,1
I03U_Gramm,happy about this,0,0
I03U_Gramm,A delivery man is handing a receptionist a package.,1,1
I03U_Gramm,The woman is accepting a package from a delivery man.,1,1
I03U_Gramm,A Courier is making a delivery.,1,1
I03U_Gramm,A woman is accepting a delivery.,1,1
I03U_Gramm,The receptionist is accepting a package from the delivery man.,1,1
I03U_Gramm,The delivery man is giving the receptionist a package.,1,1
I03U_Gramm,A delivery man is giving an office worker a package.,1,1
I03U_Gramm,A woman is accepting a package from a delivery man.,1,1
I03U_Gramm,delivering mail package,0,0
I03U_Gramm,to  a woman,0,0
I03U_Gramm,the woman gets the package from the deliveryman,1,1
I03U_Gramm,The delivery man gives the package to the woman.,1,1
I03U_Gramm,A woman is receiving a package from a delivery man.,1,1
I03U_Gramm,A man is delivering a package to a woman.,1,1
I03U_Gramm,Man giving a woman a package ,0,0
I03U_Gramm,A woman receives a package ,1,1
I03U_Gramm,A man is delivering a package to a woman at her desk,1,1
I03U_Gramm,A woman is flirtatiously receiving a package at her job.,1,1
I03U_Gramm,There is a delivery being made at an office ,1,1
I03U_Gramm,A man is handing a package to the secretary. ,1,1
I03U_Gramm,A delivery is being made.,1,1
I03U_Gramm,A man is handing a woman a box.,1,1
I03U_Gramm,A delivery man is handing a package to an office worker.,1,1
I03U_Gramm,A woman with an abnormally small waist is receiving a package from a delivery man.,1,1
I03U_Gramm,A package is being delivered to a receptionist.,1,1
I03U_Gramm,A receptionist is receiving a delivery package.,1,1
I03U_Gramm,The man gives a package to the woman,1,1
I03U_Gramm,The office has received a delivery,1,1
I03U_Gramm,Man is delivering package,0,0
I03U_Gramm,Lady is accepting package delivery,0,0
I03U_Gramm,A woman receives a package.,1,1
I03U_Gramm,A package is delivered.,1,1
I03U_Gramm,A delivery man is giving a woman a box.,1,1
I03U_Gramm,A woman is receiving a box from a delivery man.,1,1
I03U_Gramm,The woman is receiving a package from the delivery man.,1,1
I03U_Gramm,Someone sent a box to the office.,1,1
I03U_Gramm,A messenger is delivering a package to a receptionist at an office.,1,1
I03U_Gramm,"A receptionist, behind a desk in an office, is receiving a package delivered by a messenger.",1,1
I03U_Gramm,This guy gaveling a gifted to a woman ,0,0
I03U_Gramm,This guy given to a woman ,0,0
I03U_Gramm,The lady is receiving a package ,1,1
I03U_Gramm,The delivery guy is giving the lady a package ,1,1
I03U_Gramm,A girl is receiving a package. ,1,1
I03U_Gramm,A boy is delivering a package. ,1,1
I03U_Gramm,The Secretary is receiving a package while seated at a desk from a delivery man.,0,0
I03U_Gramm,The deliveryman is handing a package to a woman behind a desk.,1,1
I03U_Gramm,THE DELIVERY GUY DROPS OFF A PACKAGE.,1,1
I03U_Gramm,THE LADY RECEIVES A PACKAGE.,1,1
I03U_Gramm,The postman is giving the mail to an employee,1,1
I03U_Gramm,An employee is getting the mail from the postman,1,1
I03U_Gramm,The man is handing the woman a package,1,1
I03U_Gramm,The woman is receiving a gift from the man ,1,1
I03U_Gramm,A parcel is being delivered to a receptionist.,1,1
I03U_Gramm,A delivery person is delivering a parcel.,1,1
I03U_Gramm,A delivery guy is dropping off a package.,1,1
I03U_Gramm,The girl is accepting a delivery.,1,1
I03U_Gramm,She is taking the package.,1,1
I03U_Gramm,The delivery man hands her the package.,1,1
I03U_Gramm,THE SECRETARY RECEIVED A PACKAGE.,1,1
I03U_Gramm,A PACKAGE WAS DELIVERED TO THE OFFICE.,1,1
I03U_Gramm,The secretary is receiving a package delivery.,1,1
I03U_Gramm,The delivery service drops off a package to its destination.,1,1
I03U_Gramm,Courier man handing over the package to a woman,0,0
I03U_Gramm,Woman receiving the package from a delivery guy.,0,0
I03U_Gramm,The receptionist accepts the delivery.,1,1
I03U_Gramm,The delivery person hands the box to the woman.,1,1
I03U_Gramm,giving present,0,0
I03U_Gramm,giving nice present,0,0
I03U_Gramm,A receptionist is accepting a package from a delivery man.,1,1
I03U_Gramm,A delivery man is picking up a package to be mailed.,1,1
I03U_Gramm,The man is handing the woman a package.,1,1
I03U_Gramm,The woman is receiving a package.,1,1
I03U_Gramm,delivery,0,0
I03U_Gramm,package,0,0
I03U_Gramm,WOMAN IS RECIVING A PACKAGE.,0,0
I03U_Gramm,MAN IS HANDING OVER A PACKAGE TO THE WOMAN. ,0,0
I03U_Gramm,A delivery man is handing a package to a receptionist,1,1
I03U_Gramm,A delivery man is giving a package to a woman at a desk,1,1
I03U_Gramm,A man is giving a package. ,1,1
I03U_Gramm,A women is receiving a package. ,0,0
I03U_Gramm,A small package delivery associate is delivering a package.,1,1
I03U_Gramm,This lady is recieving a package.,1,1
I03U_Gramm,The delivery man is delivering a package to the secretary.,1,1
I03U_Gramm,The receptionist is receiving a package from the delivery man. ,1,1
I03U_Gramm,The office worker gave the courier a package to deliver. ,1,1
I03U_Gramm,The courier is delivering a package to the office  worker.,1,1
I03U_Gramm, A woman is receiving a box from a man.,1,1
I03U_Gramm,The delivering man is handing a box to a lady,1,1
I03U_Gramm,Receptionist receiving a package.,0,0
I03U_Gramm,A woman receiving a package.,0,0
I03U_Gramm,A man is handing a package to a woman. ,1,1
I03U_Gramm,A woman is getting a package from a man. ,1,1
I03U_Gramm,A delivery man is delivering a package to a receptionist.,1,1
I03U_Gramm,A delivery is being made.,1,1
I03U_Gramm,A woman is getting a package. ,1,1
I03U_Gramm,A man is delivering a package. ,1,1
I03U_Gramm,a courier service is delivering a package to an office employee,1,1
I03U_Gramm,a woman is receiving a package.,1,1
I03U_Gramm,delivery man is picking up a delivery from woman,0,0
I03U_Gramm,woman is receiving a package from delivery man,0,0
I03U_Gramm,The secretary receiving a package from the mailman,0,0
I03U_Gramm,The Mailroom man is bringing a package to the secretary,1,1
I03U_Gramm,A delivery man gives a woman a package. ,1,1
I03U_Gramm,A woman at a desk has just given a man a package. ,1,1
I03U_Gramm,A man is giving a package to a secretary,1,1
I03U_Gramm,The secretary is receiving a package from a man,1,1
I03U_Gramm,The man is delivering a package to the woman behind the desk.,1,1
I03U_Gramm,The man standing is giving the woman at the desk a gift. ,1,1
I03U_Gramm,Talk front table,0,0
I03U_Gramm,Talk nurse,0,0
I03U_Gramm,A delivery from a man from a delivery service. ,0,0
I03U_Gramm,A package is being delivered from 'FedEx' to the secretary. ,1,1
I03U_Gramm,The woman is getting package,0,0
I03U_Gramm,The postman is giving the packet to the girl. ,1,1
I03U_Gramm,The man is passing a package to a woman.,1,1
I03U_Gramm,Woman is collecting a mail from the delivery boy.,0,0
I03U_Gramm,The postal man is giving the woman a package. ,1,1
I03U_Gramm,The deliver man is handing a package to the woman.,1,1
I03U_Gramm,he is delivering a package for the woman,1,1
I03U_Gramm,The man is passing the package to the woman,1,1
I03U_Gramm,A mail carrier is delivering a box to a woman. ,1,1
I03U_Gramm,The boy gives the girl a gift for marry proposal.,0,0
I03U_Gramm,The delivery man is sending the woman her belonging.,1,1
I03U_Gramm,The girl  was received the grift ,0,0
I03U_Gramm,The man is sending a gift to a girl.,1,1
I03U_Gramm,The man is giving the woman the package. ,1,1
I03U_Gramm,A postman is handing the post box to a woman.,1,1
I03U_Gramm,The man is giving a package to the lady. ,1,1
I03U_Gramm,The female clerk is getting a box from a express worker,0,0
I03U_Gramm,The postman is handing a package to the young woman who sits behind the reception desk.,1,1
I03U_Gramm,The woman is receiving the package from the boy.,1,1
I03U_Gramm,The post man is giving a package to a woman.,1,1
I03U_Gramm,A man is giving a package to a woman.,1,1
I03U_Gramm,The man is giving present to the woman.,0,0
I03U_Gramm,A woman is accepting a gift from a man.,1,1
I03U_Gramm,a woman is claiming her package ,1,1
I03U_Gramm,The boy is returning a book to the center desk. ,1,1
I03U_Gramm,The man is giving a package to the woman.,1,1
I03U_Gramm,the post man is delivering the box to the woman,1,1
I03U_Gramm,The postman is delivering the delivery to the woman,1,1
I03U_Gramm,The man is delivering a package to a woman.,1,1
I03U_Gramm,The mailman is giving the mail to the woman. ,1,1
I03U_Gramm,The girl is receiving a thing from that man. ,1,1
I03U_Gramm,A man with a cap is giving a box to a lady.,1,1
I03U_Gramm,The mailman is handing a package to a woman,1,1
I03U_Gramm,The man is giving a package to a woman.,1,1
I03U_Gramm,A currier is delivering a package to a office girl ,1,1
I03U_Gramm,The man is delivering package. ,0,0
I03U_Gramm,A woman just received a mail box from a man.,1,1
I03U_Gramm,The mail carrier is handing a package to the lady. ,1,1
I03U_Gramm,A man is handing a mail box to a woman. ,1,1
I03U_Gramm,a boy is delivering a box to the woman,1,1
I03U_Gramm,The man is giving a package to a woman.,1,1
I03U_Gramm,The deliver gives a box to a woman.,0,0
I03U_Gramm,The man is sending the package to the woman.,1,1
I03U_Gramm,The post-man is delivering a package to the woman in the front office,1,1
I03U_Gramm,A postman is giving a package to a woman.,1,1
I03U_Gramm,The courier is giving the package to the woman.,1,1
I03U_Gramm,A lady receiving a package from a staff.,0,0
I03U_Gramm,The man give the girl a baggage. ,0,0
I03U_Gramm,The man is delivering a package to the woman.,1,1
I03U_Gramm,A man is passing a package to a woman,1,1
I03U_Gramm,A postman is sending a package to a woman.,1,1
I03U_Gramm,The man is handing a box to the woman.,1,1
I03U_Gramm,The lady is revive package,0,0
I03U_Gramm,the girl just got a package from the mailman,1,1
I03U_Gramm,The receptionist is receiving a mail box from the delivering man.,1,1
I03U_Gramm,The man give the woman package. ,0,0
I03U_Gramm,The man is giving a box to the woman.,1,1
I03U_Gramm,a man is delivering ,0,0
I03U_Gramm,The man gives the bag to the girl. ,1,1
I03U_Gramm,A mailman is giving a woman package.,0,0
I03U_Gramm,The poster is handing a package to a women who siting behind the desk. ,0,0
I03U_Gramm,the clerk is receiving a package,1,1
I03U_Gramm,A boy is giving his teacher a gift.,1,1
I03U_Gramm,the transporter is pass the package to the woman. ,0,0
I03U_Gramm,The postman is delivering a package to a young office lady.,1,1
I03U_Gramm,The woman is receiving a package from staff.,1,1
I03U_Gramm,A man is giving a package to a woman.,1,1
I03U_Gramm,The package is being delivered to the receptionist.,1,1
I03U_Gramm,The receptionist is receiving the package.,1,1
I03U_Gramm,He is delivering a package to the office.,1,1
I03U_Gramm,He is giving the box to the office worker.,1,1
I03U_Gramm,She is getting a package.,1,1
I03U_Gramm,He is giving her a package.,1,1
I03U_Gramm,The woman is getting a package.,1,1
I03U_Gramm,The man delivers a parcel.,1,1
I03U_Gramm,The man in the hat is giving the lady a package.,1,1
I03U_Gramm,The lady sitting at the desk is accepting the package from the man.,1,1
I03U_Gramm,The woman is receiving a package.,1,1
I03U_Gramm,The woman is getting a delivery from the post office.,1,1
I03U_Gramm,The man is delivering a package to the woman at her office.,1,1
I03U_Gramm,The man could be picking up a package from the woman at her office.,1,1
I03U_Gramm,The man is giving the woman a package.,1,1
I03U_Gramm,The man is delivering a package to the woman.,1,1
I03U_Gramm,The man is delivering a package. ,1,1
I03U_Gramm,The woman is receiving a package. ,1,1
I03U_Interp,The lady is receiving a package,1,1
I03U_Interp,The man is handing the lady a package,1,1
I03U_Interp,A delivery person is accepting a package,0,0
I03U_Interp,A woman is accepting a package from a delivery man,1,1
I03U_Interp,The man is delivering a package.,1,1
I03U_Interp,The woman is receiving a package.,1,1
I03U_Interp,a guy is handing a box to a girl ,1,1
I03U_Interp,a girl is holding a box ,1,1
I03U_Interp,The receptionist is receiving a package.,1,1
I03U_Interp,The delivery man is handing package to the receptionist.,1,1
I03U_Interp,The boy gives the package to the girl.,1,1
I03U_Interp,The girl receives the package from the guy.,1,1
I03U_Interp,The woman is the recipient of ta parcel conveyed by the mailman.,1,1
I03U_Interp,The woman receives a package.,1,1
I03U_Interp,The delivery man has arrived.,1,1
I03U_Interp,The woman is receiving a package.,1,1
I03U_Interp,The man is delivering a package.,1,1
I03U_Interp,A woman received a package from the delivery boy.,1,1
I03U_Interp,The woman is sending a package with delivery pickup services.,1,1
I03U_Interp,A man is delivering a package.,1,1
I03U_Interp,A woman is receiving a delivery.,0,0
I03U_Interp,The receptionist is receiving a package. ,1,1
I03U_Interp,The delivery man gives a package to the receptionist. ,1,1
I03U_Interp,The man is delivering a parcel to the woman.,1,1
I03U_Interp,The man is looking over the head of the woman while delivering the package.,1,1
I03U_Interp,A woman receives a package.,1,1
I03U_Interp,A man delivers a package.,1,1
I03U_Interp,A delivery man is handing a package to a lady.,1,1
I03U_Interp,A seated lady is handing a package to a delivery man who just arrived.,1,1
I03U_Interp,A package is being exchanged between two people.,1,1
I03U_Interp,Two people are exchanging a package.,1,1
I03U_Interp,The delivery man is delivering a package. ,1,1
I03U_Interp,The secretary is accepting a package. ,1,1
I03U_Interp,The man gives the woman a box.,1,1
I03U_Interp,The woman receives a box from the man.,1,1
I03U_Interp,The woman at the desk is receiving a package. ,1,1
I03U_Interp,The delivery man is giving the woman a package.,1,1
I03U_Interp,The man is delivering the package to the woman.,1,1
I03U_Interp,The woman is receiving a package from the delivery man.,1,1
I03U_Interp,A woman accepts a delivery.,0,0
I03U_Interp,The delievery man hands the receptionist a package.,1,1
I03U_Interp,The delivery man is giving the lady a package.,1,1
I03U_Interp,The lady is accepting a package from the delivery man.,1,1
I03U_Interp,The secretary is receiving a package from the delivery man.,1,1
I03U_Interp,The delivery man is delivering a package to the secretary. ,1,1
I03U_Interp,The girl is receiving a package.,1,1
I03U_Interp,The man is delivering a package.,1,1
I03U_Interp,receiving a gift,0,0
I03U_Interp,happy about this,0,0
I03U_Interp,A delivery man is handing a receptionist a package.,1,1
I03U_Interp,The woman is accepting a package from a delivery man.,1,1
I03U_Interp,A Courier is making a delivery.,1,1
I03U_Interp,A woman is accepting a delivery.,0,0
I03U_Interp,The receptionist is accepting a package from the delivery man.,1,1
I03U_Interp,The delivery man is giving the receptionist a package.,1,1
I03U_Interp,A delivery man is giving an office worker a package.,1,1
I03U_Interp,A woman is accepting a package from a delivery man.,1,1
I03U_Interp,delivering mail package,0,0
I03U_Interp,to  a woman,0,0
I03U_Interp,the woman gets the package from the deliveryman,1,1
I03U_Interp,The delivery man gives the package to the woman.,1,1
I03U_Interp,A woman is receiving a package from a delivery man.,1,1
I03U_Interp,A man is delivering a package to a woman.,1,1
I03U_Interp,Man giving a woman a package ,1,1
I03U_Interp,A woman receives a package ,1,1
I03U_Interp,A man is delivering a package to a woman at her desk,1,1
I03U_Interp,A woman is flirtatiously receiving a package at her job.,1,1
I03U_Interp,There is a delivery being made at an office ,0,0
I03U_Interp,A man is handing a package to the secretary. ,1,1
I03U_Interp,A delivery is being made.,0,0
I03U_Interp,A man is handing a woman a box.,1,1
I03U_Interp,A delivery man is handing a package to an office worker.,1,1
I03U_Interp,A woman with an abnormally small waist is receiving a package from a delivery man.,1,1
I03U_Interp,A package is being delivered to a receptionist.,1,1
I03U_Interp,A receptionist is receiving a delivery package.,1,1
I03U_Interp,The man gives a package to the woman,1,1
I03U_Interp,The office has received a delivery,0,0
I03U_Interp,Man is delivering package,1,1
I03U_Interp,Lady is accepting package delivery,1,1
I03U_Interp,A woman receives a package.,1,1
I03U_Interp,A package is delivered.,0,0
I03U_Interp,A delivery man is giving a woman a box.,1,1
I03U_Interp,A woman is receiving a box from a delivery man.,1,1
I03U_Interp,The woman is receiving a package from the delivery man.,1,1
I03U_Interp,Someone sent a box to the office.,0,0
I03U_Interp,A messenger is delivering a package to a receptionist at an office.,1,1
I03U_Interp,"A receptionist, behind a desk in an office, is receiving a package delivered by a messenger.",0,0
I03U_Interp,This guy gaveling a gifted to a woman ,0,0
I03U_Interp,This guy given to a woman ,0,0
I03U_Interp,The lady is receiving a package ,1,1
I03U_Interp,The delivery guy is giving the lady a package ,1,1
I03U_Interp,A girl is receiving a package. ,1,1
I03U_Interp,A boy is delivering a package. ,1,1
I03U_Interp,The Secretary is receiving a package while seated at a desk from a delivery man.,1,1
I03U_Interp,The deliveryman is handing a package to a woman behind a desk.,1,1
I03U_Interp,THE DELIVERY GUY DROPS OFF A PACKAGE.,1,1
I03U_Interp,THE LADY RECEIVES A PACKAGE.,1,1
I03U_Interp,The postman is giving the mail to an employee,1,1
I03U_Interp,An employee is getting the mail from the postman,1,1
I03U_Interp,The man is handing the woman a package,1,1
I03U_Interp,The woman is receiving a gift from the man ,1,1
I03U_Interp,A parcel is being delivered to a receptionist.,0,0
I03U_Interp,A delivery person is delivering a parcel.,1,1
I03U_Interp,A delivery guy is dropping off a package.,1,1
I03U_Interp,The girl is accepting a delivery.,0,0
I03U_Interp,She is taking the package.,1,1
I03U_Interp,The delivery man hands her the package.,1,1
I03U_Interp,THE SECRETARY RECEIVED A PACKAGE.,1,1
I03U_Interp,A PACKAGE WAS DELIVERED TO THE OFFICE.,0,0
I03U_Interp,The secretary is receiving a package delivery.,1,1
I03U_Interp,Courier man handing over the package to a woman,1,1
I03U_Interp,Woman receiving the package from a delivery guy.,1,1
I03U_Interp,The receptionist accepts the delivery.,0,0
I03U_Interp,The delivery person hands the box to the woman.,1,1
I03U_Interp,giving present,0,0
I03U_Interp,giving nice present,0,0
I03U_Interp,A receptionist is accepting a package from a delivery man.,1,1
I03U_Interp,A delivery man is picking up a package to be mailed.,1,1
I03U_Interp,The man is handing the woman a package.,1,1
I03U_Interp,The woman is receiving a package.,1,1
I03U_Interp,delivery,0,0
I03U_Interp,package,0,0
I03U_Interp,WOMAN IS RECIVING A PACKAGE.,1,1
I03U_Interp,MAN IS HANDING OVER A PACKAGE TO THE WOMAN. ,1,1
I03U_Interp,A delivery man is handing a package to a receptionist,1,1
I03U_Interp,A delivery man is giving a package to a woman at a desk,1,1
I03U_Interp,A man is giving a package. ,1,1
I03U_Interp,A women is receiving a package. ,0,0
I03U_Interp,A small package delivery associate is delivering a package.,1,1
I03U_Interp,This lady is recieving a package.,1,1
I03U_Interp,The delivery man is delivering a package to the secretary.,1,1
I03U_Interp,The receptionist is receiving a package from the delivery man. ,1,1
I03U_Interp,The office worker gave the courier a package to deliver. ,1,1
I03U_Interp,The courier is delivering a package to the office  worker.,1,1
I03U_Interp, A woman is receiving a box from a man.,1,1
I03U_Interp,The delivering man is handing a box to a lady,1,1
I03U_Interp,Receptionist receiving a package.,1,1
I03U_Interp,A woman receiving a package.,1,1
I03U_Interp,A man is handing a package to a woman. ,1,1
I03U_Interp,A woman is getting a package from a man. ,1,1
I03U_Interp,A delivery man is delivering a package to a receptionist.,1,1
I03U_Interp,A delivery is being made.,0,0
I03U_Interp,A woman is getting a package. ,1,1
I03U_Interp,A man is delivering a package. ,1,1
I03U_Interp,a courier service is delivering a package to an office employee,1,1
I03U_Interp,a woman is receiving a package.,1,1
I03U_Interp,delivery man is picking up a delivery from woman,1,1
I03U_Interp,woman is receiving a package from delivery man,1,1
I03U_Interp,The secretary receiving a package from the mailman,1,1
I03U_Interp,The Mailroom man is bringing a package to the secretary,1,1
I03U_Interp,A delivery man gives a woman a package. ,1,1
I03U_Interp,A woman at a desk has just given a man a package. ,1,1
I03U_Interp,A man is giving a package to a secretary,1,1
I03U_Interp,The secretary is receiving a package from a man,1,1
I03U_Interp,The man is delivering a package to the woman behind the desk.,1,1
I03U_Interp,The man standing is giving the woman at the desk a gift. ,1,1
I03U_Interp,Talk front table,0,0
I03U_Interp,Talk nurse,0,0
I03U_Interp,A delivery from a man from a delivery service. ,0,0
I03U_Interp,A package is being delivered from 'FedEx' to the secretary. ,1,1
I03U_Interp,The woman is getting package,1,1
I03U_Interp,The postman is giving the packet to the girl. ,1,1
I03U_Interp,The man is passing a package to a woman.,1,1
I03U_Interp,Woman is collecting a mail from the delivery boy.,1,1
I03U_Interp,The postal man is giving the woman a package. ,1,1
I03U_Interp,The mailman is giving a mailbox. ,0,0
I03U_Interp,The deliver man is handing a package to the woman.,1,1
I03U_Interp,he is delivering a package for the woman,1,1
I03U_Interp,The man is passing the package to the woman,1,1
I03U_Interp,A mail carrier is delivering a box to a woman. ,1,1
I03U_Interp,The boy gives the girl a gift for marry proposal.,1,1
I03U_Interp,The delivery man is sending the woman her belonging.,0,0
I03U_Interp,The girl  was received the grift ,0,0
I03U_Interp,The man is sending a gift to a girl.,1,1
I03U_Interp,The man is giving the woman the package. ,1,1
I03U_Interp,A postman is handing the post box to a woman.,1,1
I03U_Interp,The man is giving a package to the lady. ,1,1
I03U_Interp,The female clerk is getting a box from a express worker,1,1
I03U_Interp,The postman is handing a package to the young woman who sits behind the reception desk.,1,1
I03U_Interp,The woman is receiving the package from the boy.,1,1
I03U_Interp,The post man is giving a package to a woman.,1,1
I03U_Interp,A man is giving a package to a woman.,1,1
I03U_Interp,The man is giving present to the woman.,1,1
I03U_Interp,A woman is accepting a gift from a man.,1,1
I03U_Interp,a woman is claiming her package ,1,1
I03U_Interp,The poster is giving a box to the woman.,0,0
I03U_Interp,The boy is returning a book to the center desk. ,1,1
I03U_Interp,The man is giving a package to the woman.,1,1
I03U_Interp,the post man is delivering the box to the woman,1,1
I03U_Interp,The postman is delivering the delivery to the woman,1,1
I03U_Interp,The man is delivering a package to a woman.,1,1
I03U_Interp,The mailman is giving the mail to the woman. ,1,1
I03U_Interp,The girl is receiving a thing from that man. ,0,0
I03U_Interp,A man with a cap is giving a box to a lady.,1,1
I03U_Interp,The mailman is handing a package to a woman,1,1
I03U_Interp,The man is giving a package to a woman.,1,1
I03U_Interp,A currier is delivering a package to a office girl ,1,1
I03U_Interp,The man is delivering package. ,1,1
I03U_Interp,A woman just received a mail box from a man.,1,1
I03U_Interp,The mail carrier is handing a package to the lady. ,1,1
I03U_Interp,A man is handing a mail box to a woman. ,1,1
I03U_Interp,a boy is delivering a box to the woman,1,1
I03U_Interp,The man is giving a package to a woman.,1,1
I03U_Interp,The deliver gives a box to a woman.,0,0
I03U_Interp,The man is sending the package to the woman.,0,0
I03U_Interp,The post-man is delivering a package to the woman in the front office,1,1
I03U_Interp,A postman is giving a package to a woman.,1,1
I03U_Interp,The courier is giving the package to the woman.,1,1
I03U_Interp,A lady receiving a package from a staff.,1,1
I03U_Interp,The man give the girl a baggage. ,1,1
I03U_Interp,The man is delivering a package to the woman.,1,1
I03U_Interp,A man is passing a package to a woman,1,1
I03U_Interp,A postman is sending a package to a woman.,1,1
I03U_Interp,The man is handing a box to the woman.,1,1
I03U_Interp,The lady is revive package,0,0
I03U_Interp,the girl just got a package from the mailman,1,1
I03U_Interp,The receptionist is receiving a mail box from the delivering man.,1,1
I03U_Interp,The man give the woman package. ,1,1
I03U_Interp,The man is giving a box to the woman.,1,1
I03U_Interp,a man is delivering ,0,0
I03U_Interp,The man gives the bag to the girl. ,1,1
I03U_Interp,A mailman is giving a woman package.,1,1
I03U_Interp,The poster is handing a package to a women who siting behind the desk. ,0,0
I03U_Interp,the clerk is receiving a package,1,1
I03U_Interp,A boy is giving his teacher a gift.,1,1
I03U_Interp,the transporter is pass the package to the woman. ,1,1
I03U_Interp,The postman is delivering a package to a young office lady.,1,1
I03U_Interp,The woman is receiving a package from staff.,1,1
I03U_Interp,A man is giving a package to a woman.,1,1
I03U_Interp,The package is being delivered to the receptionist.,1,1
I03U_Interp,The receptionist is receiving the package.,1,1
I03U_Interp,He is delivering a package to the office.,1,1
I03U_Interp,He is giving the box to the office worker.,1,1
I03U_Interp,She is getting a package.,1,1
I03U_Interp,He is giving her a package.,1,1
I03U_Interp,The woman is getting a package.,1,1
I03U_Interp,The man delivers a parcel.,1,1
I03U_Interp,The man in the hat is giving the lady a package.,1,1
I03U_Interp,The lady sitting at the desk is accepting the package from the man.,1,1
I03U_Interp,The woman is receiving a package.,1,1
I03U_Interp,The woman is getting a delivery from the post office.,1,1
I03U_Interp,The man is delivering a package to the woman at her office.,1,1
I03U_Interp,The man could be picking up a package from the woman at her office.,0,0
I03U_Interp,The man is giving the woman a package.,1,1
I03U_Interp,The man is delivering a package to the woman.,1,1
I03U_Interp,The man is delivering a package. ,1,1
I03U_Interp,The woman is receiving a package. ,1,1
I03U_Verif,The lady is receiving a package,1,1
I03U_Verif,The man is handing the lady a package,1,1
I03U_Verif,A delivery person is accepting a package,1,1
I03U_Verif,A woman is accepting a package from a delivery man,1,1
I03U_Verif,The man is delivering a package.,1,1
I03U_Verif,The woman is receiving a package.,1,1
I03U_Verif,a guy is handing a box to a girl ,1,1
I03U_Verif,a girl is holding a box ,0,0
I03U_Verif,The receptionist is receiving a package.,1,1
I03U_Verif,The delivery man is handing package to the receptionist.,1,1
I03U_Verif,The boy gives the package to the girl.,1,1
I03U_Verif,The girl receives the package from the guy.,1,1
I03U_Verif,"The finance is gifting a box to his wife-to-be on their anniversary, for it is a token of his passion. ",0,0
I03U_Verif,The woman is the recipient of ta parcel conveyed by the mailman.,1,1
I03U_Verif,The woman receives a package.,1,1
I03U_Verif,The delivery man has arrived.,1,1
I03U_Verif,The woman is receiving a package.,1,1
I03U_Verif,The man is delivering a package.,1,1
I03U_Verif,A woman received a package from the delivery boy.,1,1
I03U_Verif,The woman is sending a package with delivery pickup services.,1,1
I03U_Verif,A man is delivering a package.,1,1
I03U_Verif,A woman is receiving a delivery.,1,1
I03U_Verif,The receptionist is receiving a package. ,1,1
I03U_Verif,The delivery man gives a package to the receptionist. ,1,1
I03U_Verif,The man is delivering a parcel to the woman.,1,1
I03U_Verif,The man is looking over the head of the woman while delivering the package.,1,1
I03U_Verif,A woman receives a package.,1,1
I03U_Verif,A man delivers a package.,1,1
I03U_Verif,A delivery man is handing a package to a lady.,1,1
I03U_Verif,A package is being exchanged between two people.,1,1
I03U_Verif,Two people are exchanging a package.,1,1
I03U_Verif,The delivery man is delivering a package. ,1,1
I03U_Verif,The secretary is accepting a package. ,1,1
I03U_Verif,The man gives the woman a box.,1,1
I03U_Verif,The woman receives a box from the man.,1,1
I03U_Verif,The woman at the desk is receiving a package. ,1,1
I03U_Verif,The delivery man is giving the woman a package.,1,1
I03U_Verif,The man is delivering the package to the woman.,1,1
I03U_Verif,The woman is receiving a package from the delivery man.,1,1
I03U_Verif,A woman accepts a delivery.,1,1
I03U_Verif,The delievery man hands the receptionist a package.,1,1
I03U_Verif,The delivery man is giving the lady a package.,1,1
I03U_Verif,The lady is accepting a package from the delivery man.,1,1
I03U_Verif,The secretary is receiving a package from the delivery man.,1,1
I03U_Verif,The delivery man is delivering a package to the secretary. ,1,1
I03U_Verif,The girl is receiving a package.,1,1
I03U_Verif,The man is delivering a package.,1,1
I03U_Verif,receiving a gift,0,0
I03U_Verif,happy about this,0,0
I03U_Verif,A delivery man is handing a receptionist a package.,1,1
I03U_Verif,The woman is accepting a package from a delivery man.,1,1
I03U_Verif,A Courier is making a delivery.,1,1
I03U_Verif,A woman is accepting a delivery.,1,1
I03U_Verif,The receptionist is accepting a package from the delivery man.,1,1
I03U_Verif,The delivery man is giving the receptionist a package.,1,1
I03U_Verif,A delivery man is giving an office worker a package.,1,1
I03U_Verif,A woman is accepting a package from a delivery man.,1,1
I03U_Verif,delivering mail package,0,0
I03U_Verif,to  a woman,0,0
I03U_Verif,the woman gets the package from the deliveryman,1,1
I03U_Verif,The delivery man gives the package to the woman.,1,1
I03U_Verif,A woman is receiving a package from a delivery man.,1,1
I03U_Verif,A man is delivering a package to a woman.,1,1
I03U_Verif,Man giving a woman a package ,1,1
I03U_Verif,A woman receives a package ,1,1
I03U_Verif,A man is delivering a package to a woman at her desk,1,1
