Source,Response,A1,A2
I03T_Core,eat,0,0
I03T_Core,the delivery man has arrived,0,0
I03T_Core,delivery man is delivering a package,1,1
I03T_Core,the receptionist is receiving a package,0,0
I03T_Core,the man is flirting with the woman,0,0
I03T_Core,taking a package from the woman,1,1
I03T_Core,delivering a package to the woman,1,1
I03T_Core,handing the lady a package,1,1
I03T_Core,the is returning a package,0,0
I03T_Core,delivering a box,1,1
I03T_Core,to a women,0,0
I03T_Core,the man appears to be in the process of handing a package to a lady behind a desk,1,1
I03T_Core,the man appears to be delivering a package,1,1
I03T_Core,the man is delivering package,1,1
I03T_Core,the man is giving the package to the woman,1,1
I03T_Core,the man is giving a package to a woman,1,1
I03T_Core,the man is giving the box to the woman,1,1
I03T_Core,the man is handing a package to a front desk lady,1,1
I03T_Core,the man is delivering the package to the woman,1,1
I03T_Core,the man delivered one package to one female staff,1,1
I03T_Core,the man is giving a delivery to a woman,1,1
I03T_Core,the man is passing the package to the lady,1,1
I03T_Core,a package is delivered,0,0
I03T_Core,sending package to a woman,0,0
I03T_Core,the man is handling a mailbox to the woman,0,0
I03T_Core,he is giving the package to the woman,1,1
I03T_Core,a man is passing a box to a young lady,1,1
I03T_Core,the man is helping the girl to pick up her package,0,0
I03T_Core,his is handing the woman a package,1,1
I03T_Core,the man give a gift to female,0,0
I03T_Core,he is sending the gift for the women,0,0
I03T_Core,the officer is receiving the package from the postman,0,0
I03T_Core,the man is giving the package to the female officer,1,1
I03T_Core,the man is delivering,0,0
I03T_Core,the man is passing a package to the woman,1,1
I03T_Core,the man is handing a box to the lady,1,1
I03T_Core,he is sending a package,0,0
I03T_Core,he is giving a box to the girl,1,1
I03T_Core,the girl gets her package,0,0
I03T_Core,the man is handing a box to a woman,1,1
I03T_Core,the young man is giving a box to a young lady,1,1
I03T_Core,the man is looking the young lady,0,0
I03T_Core,he is delivering a package to a woman,1,1
I03T_Core,he is passing a box to a woman,1,1
I03T_Core,the man is giving a box to a woman,1,1
I03T_Core,the man is handing over a package to the lady,1,1
I03T_Core,a delivery man is delivering a red package to center desk,1,1
I03T_Core,the man is giving a woman a gift,0,0
I03T_Core,a woman is receiving a package from a mail person,0,0
I03T_Core,he is delivering packages,1,1
I03T_Core,the woman is receiving a box from a man,0,0
I03T_Core,he is passing a package to the woman,1,1
I03T_Core,the man is delivered the package,1,1
I03T_Core,the man is putting the package to the woman,0,0
I03T_Core,a woman is taking a package from a man,0,0
I03T_Core,the man is passing a package to a sitting office lady,1,1
I03T_Core,the poster officer is giving a package to a woman,1,1
I03T_Core,he is giving the package to the young lady,1,1
I03T_Core,he is sending a box to a woman,0,0
I03T_Core,the man is handing a package to his client,1,1
I03T_Core,the woman get a package,0,0
I03T_Core,he is handing a package,1,1
I03T_Core,he is passing the box to the girl,1,1
I03T_Core,the man is handing package to the woman,1,1
I03T_Core,he's handing the woman a package,1,1
I03T_Core,the man is delivering a package so the smoking hot receptionist,1,1
I03T_Core,"as the man hands the package to the woman, their eyes meet and a passionate romance ensues",1,1
I03T_Core,he is presenting a gift,0,0
I03T_Core,he is handing the woman a box,1,1
I03T_Core,he is dropping off a package,1,1
I03T_Core,the mailman is delivering a package to the receptionist,1,1
I03T_Core,the man is feeling a sort of romantic feeling for the woman in front of him,0,0
I03T_Core,the man is handing a packing to the lady,1,1
I03T_Core,he is handing a package to the woman,1,1
I03T_Core,the man is giving the woman a package,1,1
I03T_Core,the man is making a package delivery to an office,1,1
I03T_Core,he's handing a box to the lady,1,1
I03T_Core,the man is handing over a package to recipient,1,1
I03T_Core,he is handing a lady a box,1,1
I03T_Core,the man is delivering a package to a woman in an office,1,1
I03T_Core,the man is giving a parcel to a lady,1,1
I03U_Core,the lady is receiving a package,1,1
I03U_Core,the man is handing the lady a package,1,1
I03U_Core,a delivery person is accepting a package,1,1
I03U_Core,a woman is accepting a package from a delivery man,1,1
I03U_Core,the man is delivering a package,1,1
I03U_Core,the woman is receiving a package,1,1
I03U_Core,a guy is handing a box to a girl,1,1
I03U_Core,the receptionist is receiving a package,1,1
I03U_Core,the delivery man is handing package to the receptionist,1,1
I03U_Core,the boy gives the package to the girl,1,1
I03U_Core,the girl receives the package from the guy,1,1
I03U_Core,"the finance is gifting a box to his wife-to-be on their anniversary, for it is a token of his passion",0,0
I03U_Core,the woman is the recipient of ta parcel conveyed by the mailman,1,1
I03U_Core,the woman receives a package,1,1
I03U_Core,the delivery man has arrived,0,0
I03U_Core,a woman received a package from the delivery boy,1,1
I03U_Core,the woman is sending a package with delivery pickup services,1,1
I03U_Core,a man is delivering a package,1,1
I03U_Core,a woman is receiving a delivery,1,1
I03U_Core,the delivery man gives a package to the receptionist,1,1
I03U_Core,the man is delivering a parcel to the woman,1,1
I03U_Core,the man is looking over the head of the woman while delivering the package,1,1
I03U_Core,a woman receives a package,1,1
I03U_Core,a man delivers a package,1,1
I03U_Core,a delivery man is handing a package to a lady,1,1
I03U_Core,a seated lady is handing a package to a delivery man who just arrived,1,1
I03U_Core,a package is being exchanged between two people,1,1
I03U_Core,two people are exchanging a package,1,1
I03U_Core,the delivery man is delivering a package,1,1
I03U_Core,the secretary is accepting a package,1,1
I03U_Core,the man gives the woman a box,1,1
I03U_Core,the woman receives a box from the man,1,1
I03U_Core,the woman at the desk is receiving a package,1,1
I03U_Core,the delivery man is giving the woman a package,1,1
I03U_Core,the man is delivering the package to the woman,1,1
I03U_Core,the woman is receiving a package from the delivery man,1,1
I03U_Core,a woman accepts a delivery,1,1
I03U_Core,the delievery man hands the receptionist a package,1,1
I03U_Core,the delivery man is giving the lady a package,1,1
I03U_Core,the lady is accepting a package from the delivery man,1,1
I03U_Core,the secretary is receiving a package from the delivery man,1,1
I03U_Core,the delivery man is delivering a package to the secretary,1,1
I03U_Core,the girl is receiving a package,1,1
I03U_Core,receiving a gift,0,0
I03U_Core,happy about this,0,0
I03U_Core,a delivery man is handing a receptionist a package,1,1
I03U_Core,the woman is accepting a package from a delivery man,1,1
I03U_Core,a courier is making a delivery,1,1
I03U_Core,a woman is accepting a delivery,1,1
I03U_Core,the receptionist is accepting a package from the delivery man,1,1
I03U_Core,the delivery man is giving the receptionist a package,1,1
I03U_Core,a delivery man is giving an office worker a package,1,1
I03U_Core,delivering mail package,0,0
I03U_Core,to a woman,0,0
I03U_Core,the woman gets the package from the deliveryman,1,1
I03U_Core,the delivery man gives the package to the woman,1,1
I03U_Core,a woman is receiving a package from a delivery man,1,1
I03U_Core,a man is delivering a package to a woman,1,1
I03U_Core,man giving a woman a package,1,1
I03U_Core,a man is delivering a package to a woman at her desk,1,1
I03U_Core,a woman is flirtatiously receiving a package at her job,1,1
I03U_Core,there is a delivery being made at an office,1,1
I03U_Core,a man is handing a package to the secretary,1,1
I03U_Core,a man is handing a woman a box,1,1
I03U_Core,a delivery man is handing a package to an office worker,1,1
I03U_Core,a woman with an abnormally small waist is receiving a package from a delivery man,1,1
I03U_Core,a package is being delivered to a receptionist,1,1
I03U_Core,a receptionist is receiving a delivery package,1,1
I03U_Core,the man gives a package to the woman,1,1
I03U_Core,man is delivering package,1,1
I03U_Core,lady is accepting package delivery,1,1
I03U_Core,a delivery man is giving a woman a box,1,1
I03U_Core,a woman is receiving a box from a delivery man,1,1
I03U_Core,someone sent a box to the office,0,0
I03U_Core,a messenger is delivering a package to a receptionist at an office,1,1
I03U_Core,"a receptionist, behind a desk in an office, is receiving a package delivered by a messenger",1,1
I03U_Core,this guy gaveling a gifted to a woman,0,0
I03U_Core,this guy given to a woman,0,0
I03U_Core,the delivery guy is giving the lady a package,1,1
I03U_Core,a girl is receiving a package,1,1
I03U_Core,a boy is delivering a package,1,1
I03U_Core,the secretary is receiving a package while seated at a desk from a delivery man,1,1
I03U_Core,the deliveryman is handing a package to a woman behind a desk,1,1
I03U_Core,the delivery guy drops off a package,1,1
I03U_Core,the lady receives a package,1,1
I03U_Core,the postman is giving the mail to an employee,1,1
I03U_Core,an employee is getting the mail from the postman,1,1
I03U_Core,the man is handing the woman a package,1,1
I03U_Core,the woman is receiving a gift from the man,0,0
I03U_Core,a parcel is being delivered to a receptionist,1,1
I03U_Core,a delivery person is delivering a parcel,1,1
I03U_Core,a delivery guy is dropping off a package,1,1
I03U_Core,the girl is accepting a delivery,1,1
I03U_Core,she is taking the package,1,1
I03U_Core,the delivery man hands her the package,1,1
I03U_Core,the secretary received a package,1,1
I03U_Core,a package was delivered to the office,1,1
I03U_Core,the secretary is receiving a package delivery,1,1
I03U_Core,the delivery service drops off a package to its destination,1,1
I03U_Core,courier man handing over the package to a woman,1,1
I03U_Core,woman receiving the package from a delivery guy,1,1
I03U_Core,the receptionist accepts the delivery,1,1
I03U_Core,the delivery person hands the box to the woman,1,1
I03U_Core,giving present,0,0
I03U_Core,giving nice present,0,0
I03U_Core,a receptionist is accepting a package from a delivery man,1,1
I03U_Core,a delivery man is picking up a package to be mailed,1,1
I03U_Core,delivery,0,0
I03U_Core,package,0,0
I03U_Core,woman is reciving a package,1,1
I03U_Core,man is handing over a package to the woman,1,1
I03U_Core,a delivery man is handing a package to a receptionist,1,1
I03U_Core,a delivery man is giving a package to a woman at a desk,1,1
I03U_Core,a man is giving a package,1,1
I03U_Core,a women is receiving a package,1,1
I03U_Core,a small package delivery associate is delivering a package,1,1
I03U_Core,this lady is recieving a package,1,1
I03U_Core,the receptionist is receiving a package from the delivery man,1,1
I03U_Core,the office worker gave the courier a package to deliver,1,1
I03U_Core,the courier is delivering a package to the office worker,1,1
I03U_Core,a woman is receiving a box from a man,1,1
I03U_Core,the delivering man is handing a box to a lady,1,1
I03U_Core,receptionist receiving a package,1,1
I03U_Core,a woman receiving a package,1,1
I03U_Core,a man is handing a package to a woman,1,1
I03U_Core,a woman is getting a package from a man,1,1
I03U_Core,a delivery man is delivering a package to a receptionist,1,1
I03U_Core,a woman is getting a package,1,1
I03U_Core,a courier service is delivering a package to an office employee,1,1
I03U_Core,a woman is receiving a package,1,1
I03U_Core,delivery man is picking up a delivery from woman,1,1
I03U_Core,woman is receiving a package from delivery man,1,1
I03U_Core,the secretary receiving a package from the mailman,1,1
I03U_Core,the mailroom man is bringing a package to the secretary,1,1
I03U_Core,a delivery man gives a woman a package,1,1
I03U_Core,a woman at a desk has just given a man a package,1,1
I03U_Core,a man is giving a package to a secretary,1,1
I03U_Core,the secretary is receiving a package from a man,1,1
I03U_Core,the man is delivering a package to the woman behind the desk,1,1
I03U_Core,the man standing is giving the woman at the desk a gift,0,0
I03U_Core,talk front table,0,0
I03U_Core,talk nurse,0,0
I03U_Core,a package is being delivered from 'fedex' to the secretary,1,1
I03U_Core,the woman is getting package,1,1
I03U_Core,the postman is giving the packet to the girl,1,1
I03U_Core,the man is passing a package to a woman,1,1
I03U_Core,woman is collecting a mail from the delivery boy,1,1
I03U_Core,the postal man is giving the woman a package,1,1
I03U_Core,the mailman is giving a mailbox,0,0
I03U_Core,the deliver man is handing a package to the woman,1,1
I03U_Core,the delivery man is falling love with the girl while delivering,0,0
I03U_Core,he is delivering a package for the woman,1,1
I03U_Core,the man is passing the package to the woman,1,1
I03U_Core,a mail carrier is delivering a box to a woman,1,1
I03U_Core,the boy gives the girl a gift for marry proposal,0,0
I03U_Core,the delivery man is sending the woman her belonging,0,0
I03U_Core,the girl was received the grift,0,0
I03U_Core,the man is sending a gift to a girl,0,0
I03U_Core,the man is giving the woman the package,1,1
I03U_Core,a postman is handing the post box to a woman,1,1
I03U_Core,the man is giving a package to the lady,1,1
I03U_Core,the female clerk is getting a box from a express worker,1,1
I03U_Core,the postman is handing a package to the young woman who sits behind the reception desk,1,1
I03U_Core,the woman is receiving the package from the boy,1,1
I03U_Core,the post man is giving a package to a woman,1,1
I03U_Core,a man is giving a package to a woman,1,1
I03U_Core,the man is giving present to the woman,0,0
I03U_Core,a woman is accepting a gift from a man,0,0
I03U_Core,a woman is claiming her package,0,0
I03U_Core,the poster is giving a box to the woman,1,1
I03U_Core,the boy is returning a book to the center desk,0,0
I03U_Core,the man is giving a package to the woman,1,1
I03U_Core,the post man is delivering the box to the woman,1,1
I03U_Core,the postman is delivering the delivery to the woman,1,1
I03U_Core,the man is delivering a package to a woman,1,1
I03U_Core,the mailman is giving the mail to the woman,1,1
I03U_Core,a man with a cap is giving a box to a lady,1,1
I03U_Core,the mailman is handing a package to a woman,1,1
I03U_Core,the man is giving a package to a woman,1,1
I03U_Core,a currier is delivering a package to a office girl,1,1
I03U_Core,the man is delivering package,1,1
I03U_Core,a woman just received a mail box from a man,1,1
I03U_Core,the mail carrier is handing a package to the lady,1,1
I03U_Core,a man is handing a mail box to a woman,1,1
I03U_Core,a boy is delivering a box to the woman,1,1
I03U_Core,the deliver gives a box to a woman,1,1
I03U_Core,the man is sending the package to the woman,0,0
I03U_Core,the post-man is delivering a package to the woman in the front office,1,1
I03U_Core,a postman is giving a package to a woman,1,1
I03U_Core,the courier is giving the package to the woman,1,1
I03U_Core,a lady receiving a package from a staff,1,1
I03U_Core,the man give the girl a baggage,0,0
I03U_Core,the man is delivering a package to the woman,1,1
I03U_Core,a man is passing a package to a woman,1,1
I03U_Core,a postman is sending a package to a woman,0,0
I03U_Core,the man is handing a box to the woman,1,1
I03U_Core,the lady is revive package,0,0
I03U_Core,the girl just got a package from the mailman,1,1
I03U_Core,the receptionist is receiving a mail box from the delivering man,1,1
I03U_Core,the man give the woman package,1,1
I03U_Core,the man is giving a box to the woman,1,1
I03U_Core,a man is delivering,0,0
I03U_Core,the man gives the bag to the girl,0,0
I03U_Core,a mailman is giving a woman package,1,1
I03U_Core,the poster is handing a package to a women who siting behind the desk,1,1
I03U_Core,the clerk is receiving a package,1,1
I03U_Core,a boy is giving his teacher a gift,0,0
I03U_Core,the transporter is pass the package to the woman,1,1
I03U_Core,the postman is delivering a package to a young office lady,1,1
I03U_Core,the woman is receiving a package from staff,1,1
I03U_Core,the package is being delivered to the receptionist,1,1
I03U_Core,the receptionist is receiving the package,1,1
I03U_Core,he is delivering a package to the office,1,1
I03U_Core,he is giving the box to the office worker,1,1
I03U_Core,she is getting a package,1,1
I03U_Core,he is giving her a package,1,1
I03U_Core,the woman is getting a package,1,1
I03U_Core,the man delivers a parcel,1,1
I03U_Core,the man in the hat is giving the lady a package,1,1
I03U_Core,the lady sitting at the desk is accepting the package from the man,1,1
I03U_Core,the woman is getting a delivery from the post office,1,1
I03U_Core,the man is delivering a package to the woman at her office,1,1
I03U_Core,the man could be picking up a package from the woman at her office,1,1
I03U_Core,the man is giving the woman a package,1,1
